ver_format,FAKE_GPS,app,ver_app,device_id,date,time,device,tick,s_t4,s_h4,s_b2,s_d2,s_d0,s_d1,d_t5,d_h5,gps_lat,gps_lon,gps_fix,gps_num
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:13:09,LinkIt_Smart_7688_Duo,3141086214,-143.93,51.15,490.11,51,69,84,29.36,47.78,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:19:03,LinkIt_Smart_7688_Duo,3141440509,-143.93,50.75,487.58,46,63,78,29.60,48.04,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:21:01,LinkIt_Smart_7688_Duo,3141558546,-143.93,50.31,487.60,51,68,83,29.68,47.39,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:22:00,LinkIt_Smart_7688_Duo,3141617616,-143.93,49.96,489.68,46,63,79,29.70,46.58,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:23:58,LinkIt_Smart_7688_Duo,3141735729,-143.93,50.01,489.95,46,65,81,29.64,46.76,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:28:53,LinkIt_Smart_7688_Duo,3142030888,-143.93,50.61,488.79,49,68,85,29.56,46.96,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:29:52,LinkIt_Smart_7688_Duo,3142089945,-143.93,50.49,489.21,50,70,83,29.57,46.96,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:32:50,LinkIt_Smart_7688_Duo,3142267076,-143.93,50.05,488.83,50,63,81,29.59,47.06,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:38:44,LinkIt_Smart_7688_Duo,3142621224,-143.93,49.14,487.55,48,66,77,29.75,46.54,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:40:42,LinkIt_Smart_7688_Duo,3142739302,-143.93,48.46,488.04,48,69,84,29.81,45.94,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:44:38,LinkIt_Smart_7688_Duo,3142975389,-143.93,49.21,487.46,44,62,77,29.83,46.18,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:45:37,LinkIt_Smart_7688_Duo,3143034417,-143.93,48.79,486.88,46,64,78,29.85,46.13,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:51:31,LinkIt_Smart_7688_Duo,3143388528,-143.93,47.83,484.37,45,62,77,30.16,45.96,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,03:58:24,LinkIt_Smart_7688_Duo,3143801640,-143.93,46.42,483.85,39,55,72,30.67,44.74,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:05:17,LinkIt_Smart_7688_Duo,3144214761,-143.93,45.58,482.71,40,55,72,30.89,44.03,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:10:12,LinkIt_Smart_7688_Duo,3144509761,-143.93,45.54,483.87,44,57,74,31.02,43.51,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:11:11,LinkIt_Smart_7688_Duo,3144568791,-143.93,45.44,483.70,40,55,72,31.04,43.40,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:13:09,LinkIt_Smart_7688_Duo,3144686870,-143.93,44.92,484.01,41,57,76,31.04,43.23,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:14:08,LinkIt_Smart_7688_Duo,3144745854,-143.93,45.60,482.67,40,55,74,31.04,43.40,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:16:06,LinkIt_Smart_7688_Duo,3144863920,-143.93,45.32,483.18,44,61,75,31.04,43.13,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:18:04,LinkIt_Smart_7688_Duo,3144982003,-143.93,45.60,483.30,41,54,76,31.06,43.40,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:20:02,LinkIt_Smart_7688_Duo,3145100009,-143.93,44.41,482.63,40,54,68,31.15,43.46,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:22:59,LinkIt_Smart_7688_Duo,3145277081,-143.93,44.33,482.96,46,61,75,31.46,42.46,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:25:57,LinkIt_Smart_7688_Duo,3145454098,-143.93,43.46,482.90,41,58,72,31.64,41.84,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:28:54,LinkIt_Smart_7688_Duo,3145631158,-143.93,43.51,481.83,44,61,74,31.63,42.12,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:29:53,LinkIt_Smart_7688_Duo,3145690245,-143.93,43.77,481.67,47,62,76,31.63,41.98,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:30:52,LinkIt_Smart_7688_Duo,3145749346,-143.93,43.18,482.82,46,60,74,31.64,42.17,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:31:51,LinkIt_Smart_7688_Duo,3145808318,-143.93,43.02,482.81,45,62,75,31.64,41.46,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:32:50,LinkIt_Smart_7688_Duo,3145867319,-143.93,43.67,481.63,39,57,75,31.64,41.87,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:33:49,LinkIt_Smart_7688_Duo,3145926283,-143.93,44.14,482.19,42,58,72,31.64,41.77,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:35:47,LinkIt_Smart_7688_Duo,3146044321,-143.93,42.92,483.10,43,57,73,31.64,41.90,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:36:46,LinkIt_Smart_7688_Duo,3146103341,-143.93,42.16,482.48,43,56,72,31.69,42.10,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:38:44,LinkIt_Smart_7688_Duo,3146221432,-143.93,42.43,482.50,45,59,74,31.78,41.36,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:40:42,LinkIt_Smart_7688_Duo,3146339528,-143.93,42.92,481.47,43,58,74,31.80,41.46,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:42:40,LinkIt_Smart_7688_Duo,3146457438,-143.93,41.83,482.43,36,53,69,31.83,41.11,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:45:37,LinkIt_Smart_7688_Duo,3146634475,-143.93,42.25,481.40,42,58,75,31.83,40.97,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:48:34,LinkIt_Smart_7688_Duo,3146811482,-143.93,41.28,482.82,41,55,73,31.96,40.94,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:51:31,LinkIt_Smart_7688_Duo,3146988509,-143.93,41.09,483.42,43,56,73,32.13,40.36,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:52:30,LinkIt_Smart_7688_Duo,3147047510,-143.93,41.68,481.16,41,52,73,32.13,40.63,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:53:29,LinkIt_Smart_7688_Duo,3147106576,-143.93,41.44,481.13,39,56,70,32.12,40.33,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,04:55:27,LinkIt_Smart_7688_Duo,3147224549,-143.93,40.99,482.91,41,55,71,32.17,40.85,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:02:20,LinkIt_Smart_7688_Duo,3147637653,-143.93,41.51,481.84,37,53,69,32.16,40.85,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:04:18,LinkIt_Smart_7688_Duo,3147755671,-143.93,40.51,482.86,37,50,69,32.23,40.17,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:05:17,LinkIt_Smart_7688_Duo,3147814709,-143.93,41.22,481.07,39,54,72,32.26,39.90,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:06:16,LinkIt_Smart_7688_Duo,3147873705,-143.93,41.68,479.84,37,50,66,32.27,40.38,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:11:11,LinkIt_Smart_7688_Duo,3148168740,-143.93,41.27,481.82,35,49,60,32.47,40.46,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:12:10,LinkIt_Smart_7688_Duo,3148227723,-143.93,40.81,484.01,33,46,60,32.55,40.15,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:15:07,LinkIt_Smart_7688_Duo,3148404670,-143.93,40.09,485.34,32,47,63,32.81,39.94,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:16:06,LinkIt_Smart_7688_Duo,3148463640,-143.93,41.44,486.22,30,44,59,32.86,40.46,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:17:05,LinkIt_Smart_7688_Duo,3148522629,-143.93,41.51,485.44,31,44,56,32.89,40.70,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:24:04,LinkIt_Smart_7688_Duo,3148941219,-143.93,41.00,488.42,31,43,58,32.94,40.63,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:27:59,LinkIt_Smart_7688_Duo,3149177075,-143.93,40.56,490.56,29,42,53,33.11,40.65,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:34:52,LinkIt_Smart_7688_Duo,3149589843,-143.93,41.53,486.26,29,40,52,33.27,40.13,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:39:47,LinkIt_Smart_7688_Duo,3149884559,-143.93,42.43,484.36,28,40,49,32.98,41.21,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:41:45,LinkIt_Smart_7688_Duo,3150002481,-143.93,42.83,484.43,29,42,52,32.90,41.04,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:47:39,LinkIt_Smart_7688_Duo,3150356207,-143.93,41.74,485.44,28,39,50,32.94,41.04,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:48:38,LinkIt_Smart_7688_Duo,3150415167,-143.93,42.24,484.41,29,42,52,32.98,40.77,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:50:35,LinkIt_Smart_7688_Duo,3150533048,-143.93,42.61,483.26,27,40,50,33.00,40.91,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:52:33,LinkIt_Smart_7688_Duo,3150650961,-143.93,43.29,482.71,27,39,47,32.89,41.04,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:55:30,LinkIt_Smart_7688_Duo,3150827792,-143.93,42.77,481.87,27,38,47,32.74,41.29,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:56:29,LinkIt_Smart_7688_Duo,3150886717,-143.93,42.76,483.13,27,37,47,32.70,41.33,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:57:28,LinkIt_Smart_7688_Duo,3150945691,-143.93,42.69,482.47,26,37,47,32.68,41.30,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,05:58:27,LinkIt_Smart_7688_Duo,3151004637,-143.93,42.71,481.81,27,39,49,32.68,41.26,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:01:24,LinkIt_Smart_7688_Duo,3151181520,-143.93,43.76,480.44,26,36,50,32.57,41.95,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:09:15,LinkIt_Smart_7688_Duo,3151653085,-143.93,44.03,481.34,27,36,43,32.52,42.02,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:14:10,LinkIt_Smart_7688_Duo,3151947859,-143.93,42.93,480.94,25,36,44,32.63,41.74,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:16:08,LinkIt_Smart_7688_Duo,3152065726,-143.93,43.48,481.73,24,32,40,32.60,41.78,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:19:05,LinkIt_Smart_7688_Duo,3152242577,-143.93,42.84,481.53,25,34,45,32.52,42.05,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:20:04,LinkIt_Smart_7688_Duo,3152301498,-143.93,43.25,482.32,26,36,46,32.56,41.71,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:21:03,LinkIt_Smart_7688_Duo,3152360452,-143.93,43.30,482.02,25,35,43,32.59,41.61,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:24:59,LinkIt_Smart_7688_Duo,3152596242,-143.93,43.98,480.77,25,34,42,32.68,41.84,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:27:55,LinkIt_Smart_7688_Duo,3152773095,-143.93,44.15,480.42,27,36,47,32.53,42.22,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:28:54,LinkIt_Smart_7688_Duo,3152832016,-143.93,43.65,481.01,25,33,44,32.53,42.12,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:31:51,LinkIt_Smart_7688_Duo,3153008791,-143.93,43.27,482.28,23,31,39,32.56,41.88,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:34:48,LinkIt_Smart_7688_Duo,3153185619,-143.93,44.38,479.81,27,36,46,32.57,42.02,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:36:46,LinkIt_Smart_7688_Duo,3153303476,-143.93,44.51,480.35,27,38,46,32.49,41.74,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:38:44,LinkIt_Smart_7688_Duo,3153421400,-143.93,44.03,480.28,26,33,42,32.43,41.68,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:39:43,LinkIt_Smart_7688_Duo,3153480321,-143.93,44.99,478.69,26,34,43,32.37,42.13,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:40:42,LinkIt_Smart_7688_Duo,3153539254,-143.93,44.51,479.09,27,34,45,32.33,42.57,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:41:41,LinkIt_Smart_7688_Duo,3153598201,-143.93,43.79,481.19,26,36,45,32.35,42.33,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:43:38,LinkIt_Smart_7688_Duo,3153716076,-143.93,44.22,480.27,25,32,39,32.42,42.26,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:45:36,LinkIt_Smart_7688_Duo,3153833938,-143.93,42.72,483.32,24,34,43,32.57,41.88,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:46:35,LinkIt_Smart_7688_Duo,3153892900,-143.93,43.08,482.26,23,30,38,32.68,41.67,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:49:32,LinkIt_Smart_7688_Duo,3154069673,-143.93,42.57,483.51,22,30,34,32.94,41.28,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:53:28,LinkIt_Smart_7688_Duo,3154305427,-143.93,43.58,479.98,23,32,41,33.04,41.10,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,06:59:21,LinkIt_Smart_7688_Duo,3154659000,-143.93,44.35,478.48,22,30,36,32.67,41.74,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:03:17,LinkIt_Smart_7688_Duo,3154894655,-143.93,41.28,487.46,22,29,31,33.17,41.26,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:05:15,LinkIt_Smart_7688_Duo,3155012509,-143.93,39.77,498.12,22,30,35,33.55,40.31,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:07:13,LinkIt_Smart_7688_Duo,3155130345,-143.93,42.38,483.28,20,28,30,33.77,39.82,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:13:06,LinkIt_Smart_7688_Duo,3155483869,-143.93,43.08,481.16,21,29,35,33.55,39.87,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:14:05,LinkIt_Smart_7688_Duo,3155542810,-143.93,41.96,481.46,20,28,30,33.52,40.49,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:15:04,LinkIt_Smart_7688_Duo,3155601719,-143.93,42.18,484.25,22,30,35,33.53,40.05,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:18:01,LinkIt_Smart_7688_Duo,3155778496,-143.93,42.00,482.97,23,31,42,33.66,39.97,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:19:00,LinkIt_Smart_7688_Duo,3155837433,-143.93,43.67,480.86,24,31,40,33.58,39.76,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:19:59,LinkIt_Smart_7688_Duo,3155896383,-143.93,43.88,478.12,24,34,41,33.46,40.12,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:21:57,LinkIt_Smart_7688_Duo,3156014213,-143.93,44.05,479.63,24,33,39,33.31,40.61,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:24:53,LinkIt_Smart_7688_Duo,3156191078,-143.93,42.10,484.35,21,30,34,33.38,40.22,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:28:49,LinkIt_Smart_7688_Duo,3156426790,-143.93,44.00,480.33,23,30,33,33.30,40.40,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:30:47,LinkIt_Smart_7688_Duo,3156544661,-143.93,44.92,478.53,23,31,41,33.06,41.03,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:38:38,LinkIt_Smart_7688_Duo,3157016025,-143.93,43.36,481.09,25,31,35,32.85,41.36,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:39:37,LinkIt_Smart_7688_Duo,3157074933,-143.93,44.12,480.20,23,30,38,32.88,41.62,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:41:35,LinkIt_Smart_7688_Duo,3157192755,-143.93,43.98,480.29,22,28,33,33.00,40.97,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:43:33,LinkIt_Smart_7688_Duo,3157310582,-143.93,44.43,477.39,22,30,42,32.97,41.62,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:45:31,LinkIt_Smart_7688_Duo,3157428398,-143.93,45.28,479.23,23,30,36,32.91,41.11,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:47:29,LinkIt_Smart_7688_Duo,3157546256,-143.93,44.48,479.10,22,31,36,32.77,41.16,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:55:20,LinkIt_Smart_7688_Duo,3158017591,-143.93,43.77,480.19,22,29,39,32.35,42.47,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:56:19,LinkIt_Smart_7688_Duo,3158076514,-143.93,44.41,482.14,21,29,39,32.46,41.89,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,07:57:18,LinkIt_Smart_7688_Duo,3158135418,-143.93,45.23,483.23,21,29,33,32.48,41.79,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:01:13,LinkIt_Smart_7688_Duo,3158371096,-143.93,45.34,484.85,21,29,32,32.38,42.16,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:05:09,LinkIt_Smart_7688_Duo,3158606782,-143.93,44.35,485.86,22,29,32,32.42,41.99,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:06:08,LinkIt_Smart_7688_Duo,3158665744,-143.93,45.45,484.63,21,28,31,32.46,42.16,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:10:04,LinkIt_Smart_7688_Duo,3158901434,-143.93,43.79,486.19,21,28,35,32.78,41.29,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:14:58,LinkIt_Smart_7688_Duo,3159196047,-143.93,44.96,483.51,21,28,31,33.04,41.16,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:18:54,LinkIt_Smart_7688_Duo,3159431739,-143.93,45.19,483.07,22,30,36,33.01,41.00,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:27:44,LinkIt_Smart_7688_Duo,3159962132,-143.93,47.33,484.19,22,32,36,32.37,41.79,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:29:42,LinkIt_Smart_7688_Duo,3160079964,-143.93,46.70,483.30,25,33,41,32.17,41.94,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:34:37,LinkIt_Smart_7688_Duo,3160374556,-143.93,48.41,483.48,24,32,40,31.78,43.16,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:39:31,LinkIt_Smart_7688_Duo,3160669147,-143.93,49.82,484.17,26,35,44,31.63,43.67,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:45:25,LinkIt_Smart_7688_Duo,3161022689,-143.93,52.76,490.31,24,34,44,30.61,45.65,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:46:24,LinkIt_Smart_7688_Duo,3161081614,-143.93,53.41,490.74,25,33,44,30.37,46.07,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:48:22,LinkIt_Smart_7688_Duo,3161199501,-143.93,52.71,488.29,26,37,45,30.05,47.00,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:52:18,LinkIt_Smart_7688_Duo,3161435346,-143.93,53.90,491.24,28,38,50,29.63,48.00,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:54:16,LinkIt_Smart_7688_Duo,3161553248,-143.93,54.58,493.21,29,40,50,29.47,48.31,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:55:15,LinkIt_Smart_7688_Duo,3161612191,-143.93,55.18,494.52,30,43,55,29.35,48.59,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,08:58:11,LinkIt_Smart_7688_Duo,3161789028,-143.93,56.37,495.70,31,41,53,28.97,49.65,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:01:08,LinkIt_Smart_7688_Duo,3161965891,-143.93,57.34,496.64,31,41,52,28.60,50.58,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:02:07,LinkIt_Smart_7688_Duo,3162024839,-143.93,56.94,496.93,31,41,52,28.52,50.78,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:05:04,LinkIt_Smart_7688_Duo,3162201618,-143.93,56.38,496.55,29,40,52,28.39,51.08,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:06:03,LinkIt_Smart_7688_Duo,3162260557,-143.93,57.02,497.34,30,41,53,28.34,51.19,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:07:02,LinkIt_Smart_7688_Duo,3162319486,-143.93,57.27,497.08,29,39,47,28.31,51.44,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:09:00,LinkIt_Smart_7688_Duo,3162437343,-143.93,57.57,497.67,30,40,50,28.23,51.56,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:09:59,LinkIt_Smart_7688_Duo,3162496274,-143.93,57.46,497.86,29,40,50,28.17,51.65,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:18:49,LinkIt_Smart_7688_Duo,3163026774,-143.93,58.64,499.45,31,45,57,27.90,52.33,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:19:48,LinkIt_Smart_7688_Duo,3163085731,-143.93,58.66,499.97,33,45,59,27.86,52.33,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:21:46,LinkIt_Smart_7688_Duo,3163203678,-143.93,58.25,499.17,31,42,53,27.86,52.46,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:24:43,LinkIt_Smart_7688_Duo,3163380504,-143.93,58.62,499.84,31,43,57,27.86,52.40,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:26:41,LinkIt_Smart_7688_Duo,3163498436,-143.93,58.94,501.18,30,41,54,27.86,52.22,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:27:40,LinkIt_Smart_7688_Duo,3163557378,-143.93,59.11,500.97,33,44,59,27.84,52.33,23.8116,120.6256,1,15
3,1,MAPS,5.1.8,9E65F90B249D,2017-12-29,09:34:32,LinkIt_Smart_7688_Duo,3163970078,-143.93,58.84,501.61,32,46,60,27.73,52.25,23.8116,120.6256,1,15
